Date,Market,Arrival(q),Price Minimum (Rs/q),Price Maximum (Rs/q),Modal Price (Rs/q)
30/Jun/2022,DEESA(GUJ),525,750,1350,1050
04/Jan/2022,DEHRADOON(UTT),1799,1200,2400,1600
08/Jan/2022,DEHRADOON(UTT),686,1300,2600,1850
09/Jan/2022,DEHRADOON(UTT),686,1300,2600,1850
18/Jan/2022,DEHRADOON(UTT),1654,1300,2600,2000
19/Jan/2022,DEHRADOON(UTT),766,1300,2600,2000
24/Jan/2022,DEHRADOON(UTT),2551,1200,2600,2000
27/Jan/2022,DEHRADOON(UTT),472,1300,2600,2000
28/Jan/2022,DEHRADOON(UTT),575,1300,2600,2000
29/Jan/2022,DEHRADOON(UTT),590,1300,2600,2000
01/Feb/2022,DEHRADOON(UTT),1921,1300,2600,2000
02/Feb/2022,DEHRADOON(UTT),2686,1400,2800,2200
05/Feb/2022,DEHRADOON(UTT),1071,1400,2800,2200
07/Feb/2022,DEHRADOON(UTT),2712,1400,2800,2200
08/Feb/2022,DEHRADOON(UTT),662,1400,2800,2200
09/Feb/2022,DEHRADOON(UTT),651,1400,2800,2200
16/Feb/2022,DEHRADOON(UTT),610,1400,2700,2000
17/Feb/2022,DEHRADOON(UTT),746,1400,2700,1800
22/Feb/2022,DEHRADOON(UTT),2542,1600,3200,2000
26/Feb/2022,DEHRADOON(UTT),901,1500,3000,2000
04/Mar/2022,DEHRADOON(UTT),1773,1300,2800,2000
07/Mar/2022,DEHRADOON(UTT),1989,1200,3000,2200
08/Mar/2022,DEHRADOON(UTT),705,1200,3000,2200
09/Mar/2022,DEHRADOON(UTT),1332,1200,2600,1800
10/Mar/2022,DEHRADOON(UTT),1061,1200,2200,1500
11/Mar/2022,DEHRADOON(UTT),1998,1000,2300,1600
12/Mar/2022,DEHRADOON(UTT),1145,1000,2300,1600
14/Mar/2022,DEHRADOON(UTT),2410,1000,2000,1500
15/Mar/2022,DEHRADOON(UTT),285,1000,2000,1500
16/Mar/2022,DEHRADOON(UTT),2586,1000,2000,1500
17/Mar/2022,DEHRADOON(UTT),1342,1000,2000,1500
19/Mar/2022,DEHRADOON(UTT),1117,1000,2000,1500
21/Mar/2022,DEHRADOON(UTT),205,900,1800,1400
23/Mar/2022,DEHRADOON(UTT),855,800,1800,1300
24/Mar/2022,DEHRADOON(UTT),1546,800,1600,1200
25/Mar/2022,DEHRADOON(UTT),1551,800,1600,1200
26/Mar/2022,DEHRADOON(UTT),613,800,1500,1000
28/Mar/2022,DEHRADOON(UTT),2678,800,1600,1100
29/Mar/2022,DEHRADOON(UTT),2734,800,1600,1100
30/Mar/2022,DEHRADOON(UTT),2666,800,1500,1000
31/Mar/2022,DEHRADOON(UTT),1220,800,1500,1000
01/Apr/2022,DEHRADOON(UTT),1235,1300,2600,2000
05/Apr/2022,DEHRADOON(UTT),512,700,1400,1000
16/Apr/2022,DEHRADOON(UTT),1191,800,1600,1200
30/May/2022,DEHRADOON(UTT),2124,800,1200,1000
02/Jun/2022,DEHRADOON(UTT),1231,800,1200,1000
03/Jun/2022,DEHRADOON(UTT),2226,800,1400,1000
28/Jun/2022,DEHRADOON(UTT),2210,900,1800,1300
30/Jun/2022,DEHRADOON(UTT),1662,800,1600,1200
01/Jul/2022,DEHRADOON(UTT),1069,800,1600,1200
14/Jul/2022,DEHRADOON(UTT),840,903,1703,1405
03/Jan/2022,DELHI,2774,750,2650,2000
04/Jan/2022,DELHI,10211,750,2750,1982
05/Jan/2022,DELHI,6430,750,2750,1982
10/Jan/2022,DELHI,1633,1000,3500,2286
14/Jan/2022,DELHI,12027,1000,3000,2232
18/Jan/2022,DELHI,9444,1000,2875,2018
19/Jan/2022,DELHI,3876,1000,2750,1929
24/Jan/2022,DELHI,3319,1000,3000,2021
28/Jan/2022,DELHI,7514,1000,3000,2021
29/Jan/2022,DELHI,5195,1000,3000,2021
31/Jan/2022,DELHI,1565,1000,3000,2021
01/Feb/2022,DELHI,13845,1000,2500,2021
02/Feb/2022,DELHI,9299,1000,3000,2021
03/Feb/2022,DELHI,10140,1000,3000,2021
05/Feb/2022,DELHI,6187,1000,3000,2021
08/Feb/2022,DELHI,12295,1000,3000,2021
23/Feb/2022,DELHI,6702,1250,3250,2229
07/Mar/2022,DELHI,1457,1250,3000,2083
08/Mar/2022,DELHI,11274,625,2250,1604
09/Mar/2022,DELHI,10128,625,2250,1604
10/Mar/2022,DELHI,4818,625,2250,1604
12/Mar/2022,DELHI,9399,625,2250,1604
14/Mar/2022,DELHI,5033,625,2125,1450
15/Mar/2022,DELHI,16321,625,2125,1450
16/Mar/2022,DELHI,10318,625,2125,1450
17/Mar/2022,DELHI,9321,625,2125,1450
19/Mar/2022,DELHI,3782,625,2125,1450
21/Mar/2022,DELHI,1225,625,1875,1367
22/Mar/2022,DELHI,7004,625,1750,1350
24/Mar/2022,DELHI,9848,625,1750,1350
25/Mar/2022,DELHI,8500,625,1750,1350
01/Apr/2022,DELHI,14545,500,1625,1125
05/Apr/2022,DELHI,6210,500,1500,1000
06/Apr/2022,DELHI,1254,500,1250,1000
11/Apr/2022,DELHI,1236,500,1500,1000
16/Apr/2022,DELHI,14239,450,1375,896
02/May/2022,DELHI,1809,450,1500,958
03/May/2022,DELHI,10040,450,1500,958
04/May/2022,DELHI,3483,450,1500,958
05/May/2022,DELHI,8315,450,1500,958
06/May/2022,DELHI,6076,450,1500,958
07/May/2022,DELHI,5462,450,1500,958
12/May/2022,DELHI,8810,450,1500,958
13/May/2022,DELHI,10929,450,1500,958
14/May/2022,DELHI,13825,450,1500,685
16/May/2022,DELHI,1070,450,1500,958
17/May/2022,DELHI,19031,450,1500,950
18/May/2022,DELHI,7946,450,1500,950
19/May/2022,DELHI,6917,450,1500,950
20/May/2022,DELHI,5456,450,1500,950
24/May/2022,DELHI,16281,450,1500,950
25/May/2022,DELHI,8405,450,1500,850
28/May/2022,DELHI,8564,450,1500,950
01/Jun/2022,DELHI,7100,450,1500,950
02/Jun/2022,DELHI,5139,450,1625,1021
03/Jun/2022,DELHI,7888,450,1625,1021
04/Jun/2022,DELHI,9253,450,1625,1021
06/Jun/2022,DELHI,1378,450,1625,1021
07/Jun/2022,DELHI,14211,450,1625,1021
08/Jun/2022,DELHI,7295,450,1625,1021
09/Jun/2022,DELHI,9839,500,1750,1054
10/Jun/2022,DELHI,8072,500,1750,1054
11/Jun/2022,DELHI,9381,500,1750,1054
13/Jun/2022,DELHI,1048,500,1750,1054
14/Jun/2022,DELHI,16444,500,1750,1054
15/Jun/2022,DELHI,9577,500,2000,1096
16/Jun/2022,DELHI,9109,500,2250,1138
25/Jul/2022,DELHI,2297,500,1750,1179
28/Jul/2022,DELHI,4979,500,1750,1179
01/Jan/2022,DEORIA(UP),650,1925,1940,1930
03/Jan/2022,DEORIA(UP),700,1920,1930,1925
04/Jan/2022,DEORIA(UP),400,1900,1920,1910
05/Jan/2022,DEORIA(UP),300,1880,1910,1900
06/Jan/2022,DEORIA(UP),275,1870,1885,1875
18/Jan/2022,DEORIA(UP),400,2010,2030,2020
19/Jan/2022,DEORIA(UP),350,2010,2020,2015
24/Jan/2022,DEORIA(UP),425,2000,2040,2030
25/Jan/2022,DEORIA(UP),400,2050,2070,2060
27/Jan/2022,DEORIA(UP),350,2050,2070,2060
28/Jan/2022,DEORIA(UP),300,2060,2080,2070
29/Jan/2022,DEORIA(UP),350,2100,2120,2110
31/Jan/2022,DEORIA(UP),300,2090,2110,2100
01/Feb/2022,DEORIA(UP),300,2090,2110,2100
02/Feb/2022,DEORIA(UP),250,2130,2145,2135
03/Feb/2022,DEORIA(UP),280,2120,2130,2125
05/Feb/2022,DEORIA(UP),275,2140,2160,2150
07/Feb/2022,DEORIA(UP),300,2170,2190,2180
08/Feb/2022,DEORIA(UP),250,2170,2185,2175
09/Feb/2022,DEORIA(UP),250,2165,2185,2175
14/Feb/2022,DEORIA(UP),300,2290,2315,2300
17/Feb/2022,DEORIA(UP),300,2330,2345,2335
21/Feb/2022,DEORIA(UP),250,2330,2345,2335
22/Feb/2022,DEORIA(UP),250,2485,2520,2500
26/Feb/2022,DEORIA(UP),300,2600,2645,2630
04/Mar/2022,DEORIA(UP),750,2635,2650,2640
05/Mar/2022,DEORIA(UP),700,2640,2660,2650
07/Mar/2022,DEORIA(UP),650,2640,2655,2645
08/Mar/2022,DEORIA(UP),700,2660,2670,2665
09/Mar/2022,DEORIA(UP),800,2660,2685,2670
10/Mar/2022,DEORIA(UP),900,2650,2670,2660
11/Mar/2022,DEORIA(UP),800,2655,2670,2660
12/Mar/2022,DEORIA(UP),500,2170,2185,2180
14/Mar/2022,DEORIA(UP),400,2520,2530,2525
15/Mar/2022,DEORIA(UP),1000,2095,2110,2100
21/Mar/2022,DEORIA(UP),800,1880,1910,1900
22/Mar/2022,DEORIA(UP),800,1970,1985,1975
23/Mar/2022,DEORIA(UP),500,1860,1875,1865
24/Mar/2022,DEORIA(UP),350,1660,1685,1670
25/Mar/2022,DEORIA(UP),400,1640,1660,1650
26/Mar/2022,DEORIA(UP),600,1670,1685,1675
28/Mar/2022,DEORIA(UP),650,1650,1670,1660
29/Mar/2022,DEORIA(UP),700,1680,1700,1685
30/Mar/2022,DEORIA(UP),800,1680,1710,1690
31/Mar/2022,DEORIA(UP),850,1685,1700,1690
01/Apr/2022,DEORIA(UP),800,1670,1890,1680
02/Apr/2022,DEORIA(UP),1200,1650,1680,1670
05/Apr/2022,DEORIA(UP),1000,1440,1460,1450
07/Apr/2022,DEORIA(UP),800,1320,1335,1325
16/Apr/2022,DEORIA(UP),800,1250,1270,1265
25/Apr/2022,DEORIA(UP),1000,1165,1200,1175
10/May/2022,DEORIA(UP),850,1185,1210,1200
30/May/2022,DEORIA(UP),650,1200,1225,1210
02/Jun/2022,DEORIA(UP),1150,1210,1225,1215
03/Jun/2022,DEORIA(UP),1200,1220,1240,1230
07/Jun/2022,DEORIA(UP),1200,1240,1260,1250
15/Jun/2022,DEORIA(UP),1000,1200,1230,1215
28/Jun/2022,DEORIA(UP),1500,1420,1430,1425
30/Jun/2022,DEORIA(UP),1850,1420,1435,1425
08/Jul/2022,DEORIA(UP),1850,1470,1500,1485
14/Jul/2022,DEORIA(UP),2200,1450,1470,1460
16/Jul/2022,DEORIA(UP),1800,1470,1500,1480
23/Jul/2022,DEORIA(UP),1800,1580,1615,1600
25/Jul/2022,DEORIA(UP),2000,1540,1560,1550
19/Jan/2022,DEVALA(MS),7540,600,2500,2175
01/Feb/2022,DEVALA(MS),7400,200,2345,2000
03/Feb/2022,DEVALA(MS),5130,100,2465,2200
21/Feb/2022,DEVALA(MS),3030,700,2900,2500
28/Feb/2022,DEVALA(MS),5030,350,2315,1850
05/Apr/2022,DEVALA(MS),7630,100,1105,800
30/May/2022,DEVALA(MS),4000,100,1260,1000
01/Feb/2022,DEWAS(MP),75,600,1100,800
02/Feb/2022,DEWAS(MP),70,600,1200,800
03/Feb/2022,DEWAS(MP),60,600,1200,800
05/Feb/2022,DEWAS(MP),50,600,1000,800
07/Feb/2022,DEWAS(MP),50,500,900,700
08/Feb/2022,DEWAS(MP),55,500,900,700
09/Feb/2022,DEWAS(MP),50,600,1000,800
14/Feb/2022,DEWAS(MP),52,600,900,700
22/Feb/2022,DEWAS(MP),35,500,900,700
07/Mar/2022,DEWAS(MP),28,600,1000,800
09/Mar/2022,DEWAS(MP),35,600,1000,800
10/Mar/2022,DEWAS(MP),30,600,1000,800
11/Mar/2022,DEWAS(MP),32,600,1000,800
12/Mar/2022,DEWAS(MP),30,600,1000,800
13/Mar/2022,DEWAS(MP),25,600,1000,800
14/Mar/2022,DEWAS(MP),20,600,1000,800
15/Mar/2022,DEWAS(MP),15,700,1200,900
19/Mar/2022,DEWAS(MP),15,600,1000,800
21/Mar/2022,DEWAS(MP),18,600,1000,800
23/Mar/2022,DEWAS(MP),15,600,1000,800
24/Mar/2022,DEWAS(MP),10,600,1000,800
25/Mar/2022,DEWAS(MP),12,600,1000,800
28/Mar/2022,DEWAS(MP),9,500,900,800
29/Mar/2022,DEWAS(MP),12,500,900,800
30/Mar/2022,DEWAS(MP),13,500,900,800
31/Mar/2022,DEWAS(MP),10,600,1000,800
01/Apr/2022,DEWAS(MP),9,500,900,800
02/Apr/2022,DEWAS(MP),12,500,900,800
05/Apr/2022,DEWAS(MP),12,500,900,800
06/Apr/2022,DEWAS(MP),12,500,900,700
07/Apr/2022,DEWAS(MP),12,500,900,800
11/Apr/2022,DEWAS(MP),20,200,700,300
16/Apr/2022,DEWAS(MP),22,200,700,300
10/May/2022,DEWAS(MP),15,200,700,400
02/Jun/2022,DEWAS(MP),25,300,600,400
03/Jun/2022,DEWAS(MP),35,300,600,500
06/Jun/2022,DEWAS(MP),30,300,600,400
07/Jun/2022,DEWAS(MP),22,300,600,400
15/Jun/2022,DEWAS(MP),15,300,1000,700
30/Jun/2022,DEWAS(MP),30,400,1800,1300
08/Jul/2022,DEWAS(MP),32,400,1500,800
14/Jul/2022,DEWAS(MP),32,400,1500,700
20/Jul/2022,DEWAS(MP),38,400,1200,600
25/Jul/2022,DEWAS(MP),15,400,1200,700
27/Jul/2022,DEWAS(MP),18,400,1000,600
01/Jan/2022,DHAVANGERE(KNT),300,500,2100,1200
04/Jan/2022,DHAVANGERE(KNT),410,500,2100,1300
05/Jan/2022,DHAVANGERE(KNT),330,500,2000,1200
14/Jan/2022,DHAVANGERE(KNT),290,500,2100,1300
18/Jan/2022,DHAVANGERE(KNT),370,500,2150,1350
28/Jan/2022,DHAVANGERE(KNT),360,500,2100,1300
29/Jan/2022,DHAVANGERE(KNT),350,500,2250,1400
01/Feb/2022,DHAVANGERE(KNT),330,500,2150,1350
02/Feb/2022,DHAVANGERE(KNT),430,500,2200,1400
03/Feb/2022,DHAVANGERE(KNT),450,500,2150,1350
07/Feb/2022,DHAVANGERE(KNT),460,500,2100,1300
14/Feb/2022,DHAVANGERE(KNT),900,500,2500,1500
15/Feb/2022,DHAVANGERE(KNT),700,500,2400,1500
16/Feb/2022,DHAVANGERE(KNT),750,500,2400,1500
19/Feb/2022,DHAVANGERE(KNT),650,500,2500,1500
22/Feb/2022,DHAVANGERE(KNT),550,500,2450,1500
23/Feb/2022,DHAVANGERE(KNT),780,500,2600,1600
04/Mar/2022,DHAVANGERE(KNT),850,500,2850,1650
05/Mar/2022,DHAVANGERE(KNT),880,500,2800,1650
07/Mar/2022,DHAVANGERE(KNT),850,500,2850,1650
09/Mar/2022,DHAVANGERE(KNT),850,500,2700,1600
10/Mar/2022,DHAVANGERE(KNT),950,500,2900,1700
11/Mar/2022,DHAVANGERE(KNT),680,500,2600,1100
14/Mar/2022,DHAVANGERE(KNT),850,500,2100,1350
17/Mar/2022,DHAVANGERE(KNT),850,500,2200,1400
18/Mar/2022,DHAVANGERE(KNT),900,500,2100,1350
21/Mar/2022,DHAVANGERE(KNT),860,500,2300,1400
22/Mar/2022,DHAVANGERE(KNT),700,500,2000,1250
23/Mar/2022,DHAVANGERE(KNT),800,500,1900,1400
24/Mar/2022,DHAVANGERE(KNT),680,500,1700,1100
28/Mar/2022,DHAVANGERE(KNT),850,500,1700,1100
31/Mar/2022,DHAVANGERE(KNT),850,500,1700,1100
06/Apr/2022,DHAVANGERE(KNT),460,500,1650,1100
07/Apr/2022,DHAVANGERE(KNT),590,500,1650,1100
16/Apr/2022,DHAVANGERE(KNT),700,500,1600,1050
10/May/2022,DHAVANGERE(KNT),600,500,1500,1000
12/May/2022,DHAVANGERE(KNT),480,500,1450,1000
02/Jun/2022,DHAVANGERE(KNT),380,500,1350,950
03/Jun/2022,DHAVANGERE(KNT),380,500,1300,850
28/Jun/2022,DHAVANGERE(KNT),290,500,1600,1100
30/Jun/2022,DHAVANGERE(KNT),380,500,1700,1200
22/Jul/2022,DHAVANGERE(KNT),300,500,1900,1200
25/Jul/2022,DHAVANGERE(KNT),350,500,1900,1200
28/Jan/2022,DHULIA(MS),2473,100,2300,1600
09/Mar/2022,DHULIA(MS),696,150,1630,1320
10/Mar/2022,DHULIA(MS),1234,100,1500,1300
04/Jun/2022,DHULIA(MS),1222,100,900,600
01/Jan/2022,Durg (Chatt),21,1800,2200,2000
04/Jan/2022,Durg (Chatt),19,2000,2200,2100
05/Jan/2022,Durg (Chatt),24,2000,2200,2100
06/Jan/2022,Durg (Chatt),28,2000,2200,2100
08/Jan/2022,Durg (Chatt),32,2000,2400,2200
14/Jan/2022,Durg (Chatt),24,2200,2600,2400
18/Jan/2022,Durg (Chatt),26,2400,2600,2500
19/Jan/2022,Durg (Chatt),25,2000,2200,2100
27/Jan/2022,Durg (Chatt),19,2200,2400,2300
29/Jan/2022,Durg (Chatt),29,2400,2800,2600
02/Feb/2022,Durg (Chatt),30,2000,2200,2100
03/Feb/2022,Durg (Chatt),28,2000,2400,2200
08/Feb/2022,Durg (Chatt),26,2000,2500,2250
09/Feb/2022,Durg (Chatt),29,1800,2200,2000
10/Feb/2022,Durg (Chatt),23,1600,2000,1800
16/Feb/2022,Durg (Chatt),29,2000,2500,2250
18/Feb/2022,Durg (Chatt),29,2000,2500,2250
19/Feb/2022,Durg (Chatt),18,2200,2600,2400
22/Feb/2022,Durg (Chatt),25,2000,2500,2250
23/Feb/2022,Durg (Chatt),21,2200,2600,2400
26/Feb/2022,Durg (Chatt),34,2400,2600,2500
05/Mar/2022,Durg (Chatt),26,2600,2800,2700
08/Mar/2022,Durg (Chatt),27,2000,2200,2100
05/Apr/2022,Durg (Chatt),902,1000,1200,1100
06/Apr/2022,Durg (Chatt),931,1200,1300,1250
16/Apr/2022,Durg (Chatt),781,800,1200,1000
10/May/2022,Durg (Chatt),129,800,1200,1000
13/May/2022,Durg (Chatt),68,1000,1200,1100
20/May/2022,Durg (Chatt),154,1000,1200,1100
31/May/2022,Durg (Chatt),266,1000,1200,1100
02/Jun/2022,Durg (Chatt),200,1000,1200,1100
03/Jun/2022,Durg (Chatt),154,800,1200,1000
07/Jun/2022,Durg (Chatt),155,1000,1200,1100
10/Jun/2022,Durg (Chatt),172,1200,1300,1250
11/Jun/2022,Durg (Chatt),100,1000,1400,1200
23/Jun/2022,Durg (Chatt),50,1700,2000,1850
25/Jun/2022,Durg (Chatt),78,1900,2000,1950
28/Jun/2022,Durg (Chatt),68,1800,2000,1900
29/Jun/2022,Durg (Chatt),79,1700,2000,1850
30/Jun/2022,Durg (Chatt),66,1800,2000,1900
01/Jul/2022,Durg (Chatt),49,1600,2000,1800
07/Jul/2022,Durg (Chatt),56,1600,1800,1700
09/Jul/2022,Durg (Chatt),66,1400,1500,1450
13/Jul/2022,Durg (Chatt),46,1500,1700,1600
14/Jul/2022,Durg (Chatt),40,1400,1500,1450
16/Jul/2022,Durg (Chatt),37,1800,2000,1900
22/Jul/2022,Durg (Chatt),46,1900,2100,2000
23/Jul/2022,Durg (Chatt),57,1800,2000,1900
26/Jul/2022,Durg (Chatt),58,1800,2000,1900
27/Jul/2022,Durg (Chatt),53,1800,2000,1900
29/Jul/2022,Durg (Chatt),49,1700,2000,1850
03/Jan/2022,ETAH (UP),100,1950,2300,2000
05/Jan/2022,ETAH (UP),80,1940,2300,2010
06/Jan/2022,ETAH (UP),70,1940,2300,2000
07/Jan/2022,ETAH (UP),50,2000,2140,2040
14/Jan/2022,ETAH (UP),50,1850,2230,2050
19/Jan/2022,ETAH (UP),75,1820,2260,2200
24/Jan/2022,ETAH (UP),60,1920,2450,2150
27/Jan/2022,ETAH (UP),40,1940,2450,2240
28/Jan/2022,ETAH (UP),50,1980,2460,2250
29/Jan/2022,ETAH (UP),45,1980,2450,2280
02/Feb/2022,ETAH (UP),100,1980,2450,2220
03/Feb/2022,ETAH (UP),125,1960,2430,2200
05/Feb/2022,ETAH (UP),100,1980,2450,2215
07/Feb/2022,ETAH (UP),650,1960,2450,2240
09/Feb/2022,ETAH (UP),60,1960,2450,2250
10/Feb/2022,ETAH (UP),50,1960,2440,2260
14/Feb/2022,ETAH (UP),80,1950,2450,2240
16/Feb/2022,ETAH (UP),60,1960,2450,2240
24/Feb/2022,ETAH (UP),50,1960,2460,2300
04/Mar/2022,ETAH (UP),30,2050,2680,2450
05/Mar/2022,ETAH (UP),60,2060,2700,2440
07/Mar/2022,ETAH (UP),60,2250,2700,2460
11/Mar/2022,ETAH (UP),70,2260,2700,2450
12/Mar/2022,ETAH (UP),80,2260,2700,2460
13/Mar/2022,ETAH (UP),70,2250,2700,2450
14/Mar/2022,ETAH (UP),50,2265,2700,2470
16/Mar/2022,ETAH (UP),80,2260,2700,2460
20/Mar/2022,ETAH (UP),60,2250,2710,2450
21/Mar/2022,ETAH (UP),40,2250,2710,2460
23/Mar/2022,ETAH (UP),30,2240,2710,2450
24/Mar/2022,ETAH (UP),50,2200,2680,2380
26/Mar/2022,ETAH (UP),50,2200,2650,2380
28/Mar/2022,ETAH (UP),50,2220,2660,2390
30/Mar/2022,ETAH (UP),70,2200,2650,2375
31/Mar/2022,ETAH (UP),85,2200,2650,2360
07/Apr/2022,ETAH (UP),150,2000,2400,2180
11/Apr/2022,ETAH (UP),140,1600,1960,1820
16/Apr/2022,ETAH (UP),140,1600,1940,1900
25/Apr/2022,ETAH (UP),150,1600,1950,1820
30/May/2022,ETAH (UP),115,1050,1400,1340
02/Jun/2022,ETAH (UP),120,1060,1410,1330
03/Jun/2022,ETAH (UP),150,1050,1400,1325
06/Jun/2022,ETAH (UP),140,1050,1370,1315
30/Jun/2022,ETAH (UP),160,1100,1380,1300
08/Jul/2022,ETAH (UP),100,1150,1430,1335
14/Jul/2022,ETAH (UP),150,1150,1450,1355
16/Jul/2022,ETAH (UP),135,1150,1450,1350
23/Jul/2022,ETAH (UP),200,1250,1450,1350
25/Jul/2022,ETAH (UP),250,1200,1400,1300
01/Jan/2022,ETAWAH(UP),450,1600,1950,1800
03/Jan/2022,ETAWAH(UP),780,1500,1900,1700
04/Jan/2022,ETAWAH(UP),650,1500,1850,1700
05/Jan/2022,ETAWAH(UP),600,1600,1850,1750
06/Jan/2022,ETAWAH(UP),720,1500,1900,1700
10/Jan/2022,ETAWAH(UP),700,1700,2100,1900
11/Jan/2022,ETAWAH(UP),650,1700,2100,1900
14/Jan/2022,ETAWAH(UP),580,1680,2000,1880
18/Jan/2022,ETAWAH(UP),500,1800,2050,1950
19/Jan/2022,ETAWAH(UP),380,1760,2100,1960
24/Jan/2022,ETAWAH(UP),950,1600,2000,1800
25/Jan/2022,ETAWAH(UP),650,1800,2150,2000
27/Jan/2022,ETAWAH(UP),950,1750,2100,1950
28/Jan/2022,ETAWAH(UP),800,1775,2150,1975
29/Jan/2022,ETAWAH(UP),850,1770,2170,1970
31/Jan/2022,ETAWAH(UP),750,1780,2100,1980
01/Feb/2022,ETAWAH(UP),500,1800,2200,2000
02/Feb/2022,ETAWAH(UP),750,1775,2100,1975
03/Feb/2022,ETAWAH(UP),400,1800,2200,2000
05/Feb/2022,ETAWAH(UP),700,1750,2150,1950
07/Feb/2022,ETAWAH(UP),860,1735,2100,1935
08/Feb/2022,ETAWAH(UP),600,1750,2150,1950
09/Feb/2022,ETAWAH(UP),480,1760,2100,1960
10/Feb/2022,ETAWAH(UP),350,1750,2100,1950
14/Feb/2022,ETAWAH(UP),460,1850,2170,1950
16/Feb/2022,ETAWAH(UP),250,1770,2150,1970
17/Feb/2022,ETAWAH(UP),230,1850,2150,2050
26/Feb/2022,ETAWAH(UP),350,1950,2350,2150
04/Mar/2022,ETAWAH(UP),550,1830,2200,2030
05/Mar/2022,ETAWAH(UP),500,1900,2200,2100
07/Mar/2022,ETAWAH(UP),780,1860,2250,2060
08/Mar/2022,ETAWAH(UP),600,1850,2165,2065
11/Mar/2022,ETAWAH(UP),650,1860,2200,2060
12/Mar/2022,ETAWAH(UP),1050,1750,2150,1950
14/Mar/2022,ETAWAH(UP),850,1760,2160,1960
15/Mar/2022,ETAWAH(UP),650,1765,2150,1965
16/Mar/2022,ETAWAH(UP),500,1770,2150,1970
21/Mar/2022,ETAWAH(UP),1250,1400,1800,1600
22/Mar/2022,ETAWAH(UP),1150,1400,1800,1600
23/Mar/2022,ETAWAH(UP),700,1415,1815,1615
24/Mar/2022,ETAWAH(UP),380,1430,1830,1630
25/Mar/2022,ETAWAH(UP),450,1425,1825,1625
26/Mar/2022,ETAWAH(UP),550,1400,1800,1600
28/Mar/2022,ETAWAH(UP),850,1380,1780,1580
29/Mar/2022,ETAWAH(UP),500,1350,1680,1585
30/Mar/2022,ETAWAH(UP),460,1390,1790,1590
31/Mar/2022,ETAWAH(UP),500,1150,1550,1350
01/Apr/2022,ETAWAH(UP),400,1150,1550,1350
02/Apr/2022,ETAWAH(UP),600,1050,1450,1250
05/Apr/2022,ETAWAH(UP),1000,980,1380,1180
11/Apr/2022,ETAWAH(UP),750,975,1375,1175
16/Apr/2022,ETAWAH(UP),700,980,1350,1180
10/May/2022,ETAWAH(UP),1100,650,1050,850
30/May/2022,ETAWAH(UP),800,770,950,850
31/May/2022,ETAWAH(UP),600,770,960,875
02/Jun/2022,ETAWAH(UP),650,650,1050,850
03/Jun/2022,ETAWAH(UP),7200,640,1040,840
07/Jun/2022,ETAWAH(UP),800,675,1075,875
15/Jun/2022,ETAWAH(UP),500,700,1085,885
28/Jun/2022,ETAWAH(UP),1100,750,1150,950
30/Jun/2022,ETAWAH(UP),800,985,1385,1185
01/Jul/2022,ETAWAH(UP),850,980,1380,1180
08/Jul/2022,ETAWAH(UP),550,980,1380,1180
14/Jul/2022,ETAWAH(UP),600,1000,1200,1100
16/Jul/2022,ETAWAH(UP),850,975,1375,1175
23/Jul/2022,ETAWAH(UP),450,1025,1425,1225
25/Jul/2022,ETAWAH(UP),1500,1015,1415,1215
01/Jan/2022,FAIZABAD(UP),50,1900,2200,2100
04/Jan/2022,FAIZABAD(UP),40,2100,2400,2300
05/Jan/2022,FAIZABAD(UP),50,2400,2700,2600
06/Jan/2022,FAIZABAD(UP),40,2500,2800,2600
10/Jan/2022,FAIZABAD(UP),45,2400,2700,2500
14/Jan/2022,FAIZABAD(UP),30,2200,2500,2300
18/Jan/2022,FAIZABAD(UP),34,2300,2500,2400
24/Jan/2022,FAIZABAD(UP),90,2400,2700,2550
25/Jan/2022,FAIZABAD(UP),60,2300,2600,2500
28/Jan/2022,FAIZABAD(UP),20,2250,2550,2400
29/Jan/2022,FAIZABAD(UP),180,2200,2500,2400
01/Feb/2022,FAIZABAD(UP),40,2200,2400,2300
02/Feb/2022,FAIZABAD(UP),40,2200,2400,2300
03/Feb/2022,FAIZABAD(UP),225,2200,2400,2250
07/Feb/2022,FAIZABAD(UP),80,2000,2400,2200
08/Feb/2022,FAIZABAD(UP),85,2000,2400,2200
10/Feb/2022,FAIZABAD(UP),30,2250,2500,2400
14/Feb/2022,FAIZABAD(UP),70,2350,2500,2450
16/Feb/2022,FAIZABAD(UP),300,2450,2600,2500
26/Feb/2022,FAIZABAD(UP),45,2600,2800,2700
07/Mar/2022,FAIZABAD(UP),50,2000,2300,2200
08/Mar/2022,FAIZABAD(UP),220,2100,2400,2300
09/Mar/2022,FAIZABAD(UP),60,2000,2300,2200
10/Mar/2022,FAIZABAD(UP),40,2000,2300,2200
11/Mar/2022,FAIZABAD(UP),40,2000,2300,2200
12/Mar/2022,FAIZABAD(UP),45,2000,2200,2100
13/Mar/2022,FAIZABAD(UP),40,2000,2200,2100
14/Mar/2022,FAIZABAD(UP),75,2000,2200,2100
15/Mar/2022,FAIZABAD(UP),55,2050,2200,2150
16/Mar/2022,FAIZABAD(UP),60,1800,2100,2000
17/Mar/2022,FAIZABAD(UP),50,1800,2100,2000
21/Mar/2022,FAIZABAD(UP),45,1500,1800,1700
22/Mar/2022,FAIZABAD(UP),60,1500,1800,1700
